date,co_max,co_aqi_val,no2_max,no2_aqi_val,ozone_max,ozone_aqi_val,pm10_mean,pm10_aqi_val,pm2.5_mean,pm2.5_aqi_val,so2_max,so2_aqi_val,cumulative_aqi,temp_high,temp_low,temp_avg
2019-12-01,0.3,3.0,6.0,6.0,0.025,23.0,9.0,8.0,3.9,16.0,0.0,0.0,23.0,57,36,46.5
2019-12-02,0.2,2.0,12.0,11.0,0.032,30.0,7.0,6.0,4.4,18.0,0.0,0.0,30.0,39,34,36.5
2019-12-03,0.2,2.0,13.0,12.0,0.023,21.0,6.0,6.0,6.2,26.0,0.0,0.0,26.0,35,31,33.0
2019-12-04,0.2,2.0,10.0,9.0,0.028,26.0,12.0,11.0,10.6,44.0,0.0,0.0,44.0,37,34,35.5
2019-12-05,0.3,3.0,25.0,24.0,0.027,25.0,21.0,19.0,5.2,22.0,2.0,3.0,25.0,41,33,37.0
2019-12-06,0.4,5.0,20.0,19.0,0.028,26.0,17.0,16.0,7.0,29.0,1.0,1.0,29.0,47,34,40.5
2019-12-07,0.3,3.0,21.0,20.0,0.027,25.0,10.0,9.0,5.9,25.0,0.0,0.0,25.0,40,31,35.5
2019-12-08,0.4,5.0,14.0,13.0,0.024,22.0,21.0,19.0,10.6,44.0,4.0,6.0,44.0,51,30,40.5
2019-12-09,0.3,3.0,18.0,17.0,0.022,20.0,16.0,15.0,6.1,25.0,3.0,4.0,25.0,54,48,51.0
2019-12-10,0.2,2.0,7.0,7.0,0.023,21.0,11.0,10.0,8.7,36.0,0.0,0.0,36.0,52,23,37.5
2019-12-11,0.2,2.0,10.0,9.0,0.024,22.0,22.0,20.0,8.0,33.0,0.0,0.0,33.0,29,19,24.0
2019-12-12,0.3,3.0,22.0,21.0,0.016,15.0,38.0,35.0,16.2,60.0,2.0,3.0,60.0,38,17,27.5
2019-12-13,0.3,3.0,21.0,20.0,0.013,12.0,39.0,36.0,13.6,54.0,4.0,6.0,54.0,46,33,39.5
2019-12-14,0.4,5.0,21.0,20.0,0.021,19.0,13.0,12.0,18.4,64.0,0.0,0.0,64.0,40,36,38.0
2019-12-15,0.3,3.0,9.0,8.0,0.026,24.0,8.0,7.0,10.6,44.0,0.0,0.0,44.0,37,29,33.0
2019-12-16,0.4,5.0,22.0,21.0,0.022,20.0,23.0,21.0,20.7,69.0,0.0,0.0,69.0,38,29,33.5
2019-12-17,0.3,3.0,15.0,14.0,0.027,25.0,10.0,9.0,9.7,40.0,0.0,0.0,40.0,36,23,29.5
2019-12-18,0.2,2.0,9.0,8.0,0.035,32.0,16.0,15.0,7.9,33.0,0.0,0.0,33.0,27,19,23.0
2019-12-19,0.3,3.0,25.0,24.0,0.027,25.0,26.0,24.0,8.4,35.0,4.0,6.0,35.0,30,13,21.5
2019-12-21,0.5,6.0,24.0,23.0,0.025,23.0,30.0,28.0,23.4,75.0,8.0,11.0,75.0,49,26,37.5
2019-12-22,0.4,5.0,26.0,25.0,0.035,32.0,26.0,24.0,17.1,62.0,3.0,4.0,62.0,53,33,43.0
2019-12-24,0.4,5.0,11.0,10.0,0.017,16.0,20.0,19.0,29.3,87.0,2.0,3.0,87.0,39,33,36.0
2019-12-25,0.4,5.0,22.0,21.0,0.02,19.0,20.0,19.0,13.0,53.0,4.0,6.0,53.0,58,32,45.0
2019-12-26,0.3,3.0,25.0,24.0,0.026,24.0,20.0,19.0,10.3,43.0,1.0,1.0,43.0,66,43,54.5
2019-12-27,0.2,2.0,9.0,8.0,0.022,20.0,14.0,13.0,11.3,47.0,0.0,0.0,47.0,61,40,50.5
2019-12-28,0.4,5.0,24.0,23.0,0.016,15.0,19.0,18.0,20.9,70.0,1.0,1.0,70.0,48,36,42.0
2019-12-29,0.4,5.0,12.0,11.0,0.018,17.0,20.0,19.0,13.7,54.0,1.0,1.0,54.0,59,41,50.0
