"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/19/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/20/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/22/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/23/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/24/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/25/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/26/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","18","75.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/27/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/28/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/29/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/30/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/31/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/01/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/02/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/03/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/04/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/05/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/06/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/07/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/08/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/09/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/10/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/11/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/12/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/13/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","17","71.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/14/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/15/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/16/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/17/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/18/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/19/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/20/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/22/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/23/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/24/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/25/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/26/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/27/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/28/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","17","71.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/01/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/02/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/03/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/04/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/05/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/06/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/07/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/08/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/09/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/10/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/11/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/12/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/13/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/14/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/15/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/16/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/17/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/18/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/19/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","16","67.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/20/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/22/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/23/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/24/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/25/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/26/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/27/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/28/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/29/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/30/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/31/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/01/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/02/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/03/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/04/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/05/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/06/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/07/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/08/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/09/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/10/2018","AQS","390350073","1","0.6","ppm","7","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/11/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/12/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/13/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/14/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/15/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/16/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/17/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","17","71.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/18/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/19/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/20/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/22/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/23/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/24/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/25/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","18","75.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/26/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/27/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/28/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/29/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/30/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/01/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/02/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/03/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/04/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/05/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/06/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/07/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/08/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/09/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/10/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/11/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/12/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/13/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/14/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/15/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/16/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/17/2018","AQS","390350073","1","0.1","ppm","1","Cleveland Near Road","17","71.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/18/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/19/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/20/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/21/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/22/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/23/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/24/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/25/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/26/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/27/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/28/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/29/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/30/2018","AQS","390350073","1","0.1","ppm","1","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/31/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
