"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/22/2019","AQS","390850003","1","3","ppb","4","Eastlake","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/23/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/24/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/25/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/26/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/27/2019","AQS","390850003","1","3","ppb","4","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/28/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/29/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/30/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"08/31/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/01/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/02/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/03/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/04/2019","AQS","390850003","1","3","ppb","4","Eastlake","19","79.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/05/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/06/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/07/2019","AQS","390850003","1","8","ppb","11","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/08/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/09/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/10/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/11/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/12/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/13/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/14/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/15/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/16/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/17/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/18/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/19/2019","AQS","390850003","1","3","ppb","4","Eastlake","19","79.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/20/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/21/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/22/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/23/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/24/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/25/2019","AQS","390850003","1","3","ppb","4","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/26/2019","AQS","390850003","1","5","ppb","7","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/27/2019","AQS","390850003","1","4","ppb","6","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/28/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/29/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"09/30/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/02/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/04/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/05/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/06/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/07/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/08/2019","AQS","390850003","1","2","ppb","3","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/09/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/10/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/11/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/12/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/13/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/14/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/15/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/16/2019","AQS","390850003","1","2","ppb","3","Eastlake","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/17/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/18/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/19/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/20/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/21/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/22/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/23/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/24/2019","AQS","390850003","1","3","ppb","4","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/25/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/26/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/27/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/28/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/29/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/30/2019","AQS","390850003","1","2","ppb","3","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"10/31/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/01/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/02/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/03/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/04/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/05/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/06/2019","AQS","390850003","1","2","ppb","3","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/07/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/08/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/09/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/10/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/11/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/12/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/13/2019","AQS","390850003","1","3","ppb","4","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/14/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/15/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/16/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/17/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/18/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/19/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/20/2019","AQS","390850003","1","6","ppb","9","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/21/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/22/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/23/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/24/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/25/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/26/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/27/2019","AQS","390850003","1","3","ppb","4","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/28/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/29/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"11/30/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/01/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/02/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/03/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/04/2019","AQS","390850003","1","3","ppb","4","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/05/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/06/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/07/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/08/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/09/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/10/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/11/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/12/2019","AQS","390850003","1","3","ppb","4","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/13/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/14/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/15/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/16/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/17/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/18/2019","AQS","390850003","1","2","ppb","3","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/19/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/20/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/21/2019","AQS","390850003","1","5","ppb","7","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/22/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/23/2019","AQS","390850003","1","4","ppb","6","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/24/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/25/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/26/2019","AQS","390850003","1","3","ppb","4","Eastlake","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/27/2019","AQS","390850003","1","3","ppb","4","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/28/2019","AQS","390850003","1","2","ppb","3","Eastlake","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/29/2019","AQS","390850003","1","5","ppb","7","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/30/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"12/31/2019","AQS","390850003","1","2","ppb","3","Eastlake","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.673006","-81.422455"
"01/01/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/02/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/03/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/04/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/05/2019","AQS","390850007","1","4","ppb","6","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/06/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/07/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/08/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/09/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/10/2019","AQS","390850007","1","2","ppb","3","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/11/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/12/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/14/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/15/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/16/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/17/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/18/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
