"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/11/2018","AQS","390850007","1","0.038","ppm","35","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/12/2018","AQS","390850007","1","0.048","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/13/2018","AQS","390850007","1","0.064","ppm","80","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/14/2018","AQS","390850007","1","0.07","ppm","100","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/15/2018","AQS","390850007","1","0.073","ppm","108","Painesville","13","76.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/16/2018","AQS","390850007","1","0.06","ppm","67","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/17/2018","AQS","390850007","1","0.031","ppm","29","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/18/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/19/2018","AQS","390850007","1","0.047","ppm","44","Painesville","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/20/2018","AQS","390850007","1","0.049","ppm","45","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/21/2018","AQS","390850007","1","0.05","ppm","46","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/22/2018","AQS","390850007","1","0.041","ppm","38","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/23/2018","AQS","390850007","1","0.047","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/24/2018","AQS","390850007","1","0.05","ppm","46","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/25/2018","AQS","390850007","1","0.042","ppm","39","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/26/2018","AQS","390850007","1","0.054","ppm","50","Painesville","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/27/2018","AQS","390850007","1","0.048","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/28/2018","AQS","390850007","1","0.044","ppm","41","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/29/2018","AQS","390850007","1","0.051","ppm","47","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/30/2018","AQS","390850007","1","0.046","ppm","43","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/31/2018","AQS","390850007","1","0.036","ppm","33","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/01/2018","AQS","390850007","1","0.042","ppm","39","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/02/2018","AQS","390850007","1","0.055","ppm","51","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/03/2018","AQS","390850007","1","0.065","ppm","84","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/04/2018","AQS","390850007","1","0.063","ppm","77","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/05/2018","AQS","390850007","1","0.063","ppm","77","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/06/2018","AQS","390850007","1","0.05","ppm","46","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/07/2018","AQS","390850007","1","0.05","ppm","46","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/08/2018","AQS","390850007","1","0.059","ppm","64","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/09/2018","AQS","390850007","1","0.057","ppm","58","Painesville","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/10/2018","AQS","390850007","1","0.04","ppm","37","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/11/2018","AQS","390850007","1","0.04","ppm","37","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/12/2018","AQS","390850007","1","0.044","ppm","41","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/13/2018","AQS","390850007","1","0.051","ppm","47","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/14/2018","AQS","390850007","1","0.057","ppm","58","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/15/2018","AQS","390850007","1","0.063","ppm","77","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/16/2018","AQS","390850007","1","0.036","ppm","33","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/17/2018","AQS","390850007","1","0.037","ppm","34","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/18/2018","AQS","390850007","1","0.045","ppm","42","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/19/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/20/2018","AQS","390850007","1","0.042","ppm","39","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/21/2018","AQS","390850007","1","0.045","ppm","42","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/22/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/23/2018","AQS","390850007","1","0.039","ppm","36","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/24/2018","AQS","390850007","1","0.048","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/25/2018","AQS","390850007","1","0.045","ppm","42","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/26/2018","AQS","390850007","1","0.047","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/27/2018","AQS","390850007","1","0.042","ppm","39","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/28/2018","AQS","390850007","1","0.047","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/29/2018","AQS","390850007","1","0.041","ppm","38","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/30/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/31/2018","AQS","390850007","1","0.041","ppm","38","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/01/2018","AQS","390850007","1","0.052","ppm","48","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/02/2018","AQS","390850007","1","0.041","ppm","38","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/03/2018","AQS","390850007","1","0.044","ppm","41","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/04/2018","AQS","390850007","1","0.047","ppm","44","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/05/2018","AQS","390850007","1","0.054","ppm","50","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/06/2018","AQS","390850007","1","0.035","ppm","32","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/07/2018","AQS","390850007","1","0.037","ppm","34","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/08/2018","AQS","390850007","1","0.024","ppm","22","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/09/2018","AQS","390850007","1","0.025","ppm","23","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/10/2018","AQS","390850007","1","0.019","ppm","18","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/11/2018","AQS","390850007","1","0.027","ppm","25","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/12/2018","AQS","390850007","1","0.034","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/13/2018","AQS","390850007","1","0.027","ppm","25","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/14/2018","AQS","390850007","1","0.034","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/15/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/16/2018","AQS","390850007","1","0.028","ppm","26","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/17/2018","AQS","390850007","1","0.023","ppm","21","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/18/2018","AQS","390850007","1","0.054","ppm","50","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/19/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/20/2018","AQS","390850007","1","0.045","ppm","42","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/21/2018","AQS","390850007","1","0.053","ppm","49","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/22/2018","AQS","390850007","1","0.028","ppm","26","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/23/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/24/2018","AQS","390850007","1","0.027","ppm","25","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/25/2018","AQS","390850007","1","0.025","ppm","23","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/26/2018","AQS","390850007","1","0.039","ppm","36","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/27/2018","AQS","390850007","1","0.028","ppm","26","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/28/2018","AQS","390850007","1","0.043","ppm","40","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/29/2018","AQS","390850007","1","0.035","ppm","32","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/30/2018","AQS","390850007","1","0.043","ppm","40","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/01/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/02/2018","AQS","390850007","1","0.028","ppm","26","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/03/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/04/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/05/2018","AQS","390850007","1","0.019","ppm","18","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/06/2018","AQS","390850007","1","0.033","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/07/2018","AQS","390850007","1","0.016","ppm","15","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/08/2018","AQS","390850007","1","0.045","ppm","42","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/09/2018","AQS","390850007","1","0.041","ppm","38","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/10/2018","AQS","390850007","1","0.038","ppm","35","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/11/2018","AQS","390850007","1","0.025","ppm","23","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/12/2018","AQS","390850007","1","0.034","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/13/2018","AQS","390850007","1","0.027","ppm","25","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/14/2018","AQS","390850007","1","0.036","ppm","33","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/15/2018","AQS","390850007","1","0.03","ppm","28","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/16/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/17/2018","AQS","390850007","1","0.033","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/18/2018","AQS","390850007","1","0.035","ppm","32","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/19/2018","AQS","390850007","1","0.037","ppm","34","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/20/2018","AQS","390850007","1","0.033","ppm","31","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/21/2018","AQS","390850007","1","0.032","ppm","30","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/22/2018","AQS","390850007","1","0.026","ppm","24","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/23/2018","AQS","390850007","1","0.028","ppm","26","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/24/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/25/2018","AQS","390850007","1","0.026","ppm","24","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/26/2018","AQS","390850007","1","0.021","ppm","19","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/27/2018","AQS","390850007","1","0.022","ppm","20","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/28/2018","AQS","390850007","1","0.029","ppm","27","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/29/2018","AQS","390850007","1","0.03","ppm","28","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/30/2018","AQS","390850007","1","0.037","ppm","34","Painesville","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/02/2018","AQS","390930018","1","0.037","ppm","34","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/03/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/04/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/05/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/06/2018","AQS","390930018","1","0.031","ppm","29","Sheffield","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/07/2018","AQS","390930018","1","0.036","ppm","33","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/08/2018","AQS","390930018","1","0.033","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/09/2018","AQS","390930018","1","0.033","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/10/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/11/2018","AQS","390930018","1","0.042","ppm","39","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/12/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/13/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/14/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/15/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/16/2018","AQS","390930018","1","0.036","ppm","33","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/17/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/18/2018","AQS","390930018","1","0.045","ppm","42","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/19/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/20/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/21/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/22/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/23/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/24/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/25/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/26/2018","AQS","390930018","1","0.048","ppm","44","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/27/2018","AQS","390930018","1","0.029","ppm","27","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/28/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/29/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/30/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"03/31/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/01/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/02/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/03/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/04/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/05/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/06/2018","AQS","390930018","1","0.047","ppm","44","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/07/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/08/2018","AQS","390930018","1","0.046","ppm","43","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/09/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/10/2018","AQS","390930018","1","0.046","ppm","43","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
