"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/27/2017","AQS","390850007","1","10.2","ug/m3 LC","43","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/30/2017","AQS","390850007","1","7.3","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/02/2017","AQS","390850007","1","11.8","ug/m3 LC","49","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/05/2017","AQS","390850007","1","4.3","ug/m3 LC","18","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/11/2017","AQS","390850007","1","13.1","ug/m3 LC","53","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/14/2017","AQS","390850007","1","7.1","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/17/2017","AQS","390850007","1","8.8","ug/m3 LC","37","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/20/2017","AQS","390850007","1","9.5","ug/m3 LC","40","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/23/2017","AQS","390850007","1","7.2","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/26/2017","AQS","390850007","1","8.8","ug/m3 LC","37","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/29/2017","AQS","390850007","1","9.6","ug/m3 LC","40","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/01/2017","AQS","390850007","1","2.6","ug/m3 LC","11","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/07/2017","AQS","390850007","1","2.9","ug/m3 LC","12","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/10/2017","AQS","390850007","1","3","ug/m3 LC","13","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/13/2017","AQS","390850007","1","6.5","ug/m3 LC","27","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/16/2017","AQS","390850007","1","11.5","ug/m3 LC","48","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/19/2017","AQS","390850007","1","15","ug/m3 LC","57","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/22/2017","AQS","390850007","1","10","ug/m3 LC","42","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/25/2017","AQS","390850007","1","12.6","ug/m3 LC","52","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/28/2017","AQS","390850007","1","2.4","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/01/2017","AQS","390850007","1","4.6","ug/m3 LC","19","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/04/2017","AQS","390850007","1","7.2","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/07/2017","AQS","390850007","1","7.7","ug/m3 LC","32","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/10/2017","AQS","390850007","1","11.4","ug/m3 LC","48","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/13/2017","AQS","390850007","1","5","ug/m3 LC","21","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/16/2017","AQS","390850007","1","2.2","ug/m3 LC","9","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/19/2017","AQS","390850007","1","8.2","ug/m3 LC","34","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/22/2017","AQS","390850007","1","10.5","ug/m3 LC","44","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/25/2017","AQS","390850007","1","2.3","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/28/2017","AQS","390850007","1","3.1","ug/m3 LC","13","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/31/2017","AQS","390850007","1","3.3","ug/m3 LC","14","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/03/2017","AQS","390850007","1","2.6","ug/m3 LC","11","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/06/2017","AQS","390850007","1","1.8","ug/m3 LC","8","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/09/2017","AQS","390850007","1","7.4","ug/m3 LC","31","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/12/2017","AQS","390850007","1","12.5","ug/m3 LC","52","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/15/2017","AQS","390850007","1","10.8","ug/m3 LC","45","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/18/2017","AQS","390850007","1","4.8","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/21/2017","AQS","390850007","1","4.7","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/24/2017","AQS","390850007","1","6.2","ug/m3 LC","26","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/27/2017","AQS","390850007","1","10.8","ug/m3 LC","45","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/30/2017","AQS","390850007","1","9.1","ug/m3 LC","38","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/03/2017","AQS","390850007","1","22.5","ug/m3 LC","73","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/06/2017","AQS","390850007","1","3.2","ug/m3 LC","13","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/09/2017","AQS","390850007","1","8.4","ug/m3 LC","35","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/12/2017","AQS","390850007","1","4.6","ug/m3 LC","19","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/15/2017","AQS","390850007","1","7.5","ug/m3 LC","31","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/18/2017","AQS","390850007","1","12.1","ug/m3 LC","51","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/21/2017","AQS","390850007","1","4.9","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/24/2017","AQS","390850007","1","8.4","ug/m3 LC","35","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/27/2017","AQS","390850007","1","4.7","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/30/2017","AQS","390850007","1","11.2","ug/m3 LC","47","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/01/2017","AQS","390850007","2","11.2","ug/m3 LC","47","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/07/2017","AQS","390850007","2","12.4","ug/m3 LC","52","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/13/2017","AQS","390850007","2","5.6","ug/m3 LC","23","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/19/2017","AQS","390850007","2","7.9","ug/m3 LC","33","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/25/2017","AQS","390850007","2","6.5","ug/m3 LC","27","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/06/2017","AQS","390850007","2","14.1","ug/m3 LC","55","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/12/2017","AQS","390850007","2","16.3","ug/m3 LC","60","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/18/2017","AQS","390850007","2","7.9","ug/m3 LC","33","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/24/2017","AQS","390850007","2","5.5","ug/m3 LC","23","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/02/2017","AQS","390850007","2","2.5","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/08/2017","AQS","390850007","2","2","ug/m3 LC","8","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/14/2017","AQS","390850007","2","2.7","ug/m3 LC","11","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/20/2017","AQS","390850007","2","14","ug/m3 LC","55","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/26/2017","AQS","390850007","2","9.2","ug/m3 LC","38","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/01/2017","AQS","390850007","2","5","ug/m3 LC","21","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/07/2017","AQS","390850007","2","1.3","ug/m3 LC","5","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/13/2017","AQS","390850007","2","4.2","ug/m3 LC","18","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/25/2017","AQS","390850007","2","2.6","ug/m3 LC","11","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"05/01/2017","AQS","390850007","2","5.5","ug/m3 LC","23","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"05/07/2017","AQS","390850007","2","2.5","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"05/13/2017","AQS","390850007","2","8.7","ug/m3 LC","36","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"05/19/2017","AQS","390850007","2","4.7","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"05/25/2017","AQS","390850007","2","2.3","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"06/06/2017","AQS","390850007","2","1.9","ug/m3 LC","8","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"06/12/2017","AQS","390850007","2","12.3","ug/m3 LC","51","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"06/18/2017","AQS","390850007","2","8","ug/m3 LC","33","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"06/24/2017","AQS","390850007","2","4.7","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"06/30/2017","AQS","390850007","2","4.7","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/06/2017","AQS","390850007","2","11.5","ug/m3 LC","48","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/12/2017","AQS","390850007","2","9.5","ug/m3 LC","40","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/18/2017","AQS","390850007","2","8.3","ug/m3 LC","35","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/24/2017","AQS","390850007","2","5.5","ug/m3 LC","23","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"07/30/2017","AQS","390850007","2","7","ug/m3 LC","29","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/05/2017","AQS","390850007","2","4.3","ug/m3 LC","18","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/11/2017","AQS","390850007","2","12.9","ug/m3 LC","53","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/17/2017","AQS","390850007","2","9","ug/m3 LC","38","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/23/2017","AQS","390850007","2","7.2","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"08/29/2017","AQS","390850007","2","9.7","ug/m3 LC","40","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/04/2017","AQS","390850007","2","11.4","ug/m3 LC","48","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/10/2017","AQS","390850007","2","3","ug/m3 LC","13","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/16/2017","AQS","390850007","2","10.8","ug/m3 LC","45","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/22/2017","AQS","390850007","2","10","ug/m3 LC","42","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"09/28/2017","AQS","390850007","2","2.4","ug/m3 LC","10","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/04/2017","AQS","390850007","2","7.3","ug/m3 LC","30","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/10/2017","AQS","390850007","2","9.4","ug/m3 LC","39","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/16/2017","AQS","390850007","2","2.2","ug/m3 LC","9","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/22/2017","AQS","390850007","2","10.6","ug/m3 LC","44","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"10/28/2017","AQS","390850007","2","3.1","ug/m3 LC","13","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/03/2017","AQS","390850007","2","2.7","ug/m3 LC","11","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/09/2017","AQS","390850007","2","7.6","ug/m3 LC","32","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/15/2017","AQS","390850007","2","11.2","ug/m3 LC","47","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/21/2017","AQS","390850007","2","4.8","ug/m3 LC","20","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"11/27/2017","AQS","390850007","2","9.1","ug/m3 LC","38","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/03/2017","AQS","390850007","2","22.6","ug/m3 LC","73","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/09/2017","AQS","390850007","2","8.5","ug/m3 LC","35","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/15/2017","AQS","390850007","2","7.7","ug/m3 LC","32","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/21/2017","AQS","390850007","2","5.2","ug/m3 LC","22","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"12/27/2017","AQS","390850007","2","5.4","ug/m3 LC","23","Painesville","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/01/2017","AQS","390850007","3","8.8","ug/m3 LC","37","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/02/2017","AQS","390850007","3","7.8","ug/m3 LC","33","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/03/2017","AQS","390850007","3","2.8","ug/m3 LC","12","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/04/2017","AQS","390850007","3","4.4","ug/m3 LC","18","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/05/2017","AQS","390850007","3","4.6","ug/m3 LC","19","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/06/2017","AQS","390850007","3","8.2","ug/m3 LC","34","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/07/2017","AQS","390850007","3","7.1","ug/m3 LC","30","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/08/2017","AQS","390850007","3","4.3","ug/m3 LC","18","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/09/2017","AQS","390850007","3","6.2","ug/m3 LC","26","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/10/2017","AQS","390850007","3","5.6","ug/m3 LC","23","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/11/2017","AQS","390850007","3","6.5","ug/m3 LC","27","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/12/2017","AQS","390850007","3","6.2","ug/m3 LC","26","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/13/2017","AQS","390850007","3","5","ug/m3 LC","21","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/14/2017","AQS","390850007","3","6.6","ug/m3 LC","28","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/15/2017","AQS","390850007","3","10.9","ug/m3 LC","45","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/16/2017","AQS","390850007","3","13.5","ug/m3 LC","54","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/17/2017","AQS","390850007","3","6.2","ug/m3 LC","26","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/18/2017","AQS","390850007","3","4.1","ug/m3 LC","17","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/19/2017","AQS","390850007","3","3.6","ug/m3 LC","15","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/20/2017","AQS","390850007","3","7.6","ug/m3 LC","32","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/21/2017","AQS","390850007","3","6.4","ug/m3 LC","27","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/22/2017","AQS","390850007","3","5.4","ug/m3 LC","23","Painesville","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
